GO.ID	Term	Annotated	Significant	Expected	Fisher
401	GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogen...	24	1	2.73	1.00000
402	GO:0008135	translation factor activity, RNA binding	51	14	5.8	1.00000
403	GO:0008483	transaminase activity	13	3	1.48	1.00000
404	GO:0008083	growth factor activity	5	2	0.57	1.00000
405	GO:0051536	iron-sulfur cluster binding	54	4	6.14	1.00000
406	GO:0015267	channel activity	64	5	7.28	1.00000
407	GO:0004356	glutamate-ammonia ligase activity	5	2	0.57	1.00000
408	GO:0008107	galactoside 2-alpha-L-fucosyltransferase...	6	1	0.68	1.00000
409	GO:0000295	adenine nucleotide transmembrane transpo...	3	0	0.34	1.00000
410	GO:0002161	aminoacyl-tRNA editing activity	4	0	0.45	1.00000
411	GO:0003684	damaged DNA binding	12	0	1.36	1.00000
412	GO:0003712	transcription coregulator activity	19	0	2.16	1.00000
413	GO:0003713	transcription coactivator activity	3	0	0.34	1.00000
414	GO:0003725	double-stranded RNA binding	3	0	0.34	1.00000
415	GO:0003729	mRNA binding	5	0	0.57	1.00000
416	GO:0003756	protein disulfide isomerase activity	3	0	0.34	1.00000
417	GO:0003830	beta-1,4-mannosylglycoprotein 4-beta-N-a...	3	0	0.34	1.00000
418	GO:0003843	1,3-beta-D-glucan synthase activity	11	0	1.25	1.00000
419	GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	4	0	0.45	1.00000
420	GO:0003909	DNA ligase activity	3	0	0.34	1.00000
421	GO:0003910	DNA ligase (ATP) activity	3	0	0.34	1.00000
422	GO:0003916	DNA topoisomerase activity	10	0	1.14	1.00000
423	GO:0003917	DNA topoisomerase type I (single strand ...	6	0	0.68	1.00000
424	GO:0003918	DNA topoisomerase type II (double strand...	5	0	0.57	1.00000
425	GO:0003950	NAD+ ADP-ribosyltransferase activity	8	0	0.91	1.00000
426	GO:0003951	NAD+ kinase activity	4	0	0.45	1.00000
427	GO:0003954	NADH dehydrogenase activity	8	0	0.91	1.00000
428	GO:0003955	NAD(P)H dehydrogenase (quinone) activity	8	0	0.91	1.00000
429	GO:0003968	RNA-directed 5'-3' RNA polymerase activi...	6	0	0.68	1.00000
430	GO:0003995	acyl-CoA dehydrogenase activity	8	0	0.91	1.00000
431	GO:0003997	acyl-CoA oxidase activity	4	0	0.45	1.00000
432	GO:0004017	adenylate kinase activity	3	0	0.34	1.00000
433	GO:0004045	aminoacyl-tRNA hydrolase activity	7	0	0.8	1.00000
434	GO:0004089	carbonate dehydratase activity	5	0	0.57	1.00000
435	GO:0004096	catalase activity	4	0	0.45	1.00000
436	GO:0004106	chorismate mutase activity	3	0	0.34	1.00000
437	GO:0004129	cytochrome-c oxidase activity	9	0	1.02	1.00000
438	GO:0004143	diacylglycerol kinase activity	7	0	0.8	1.00000
439	GO:0004177	aminopeptidase activity	7	0	0.8	1.00000
440	GO:0004197	cysteine-type endopeptidase activity	11	0	1.25	1.00000
441	GO:0004298	threonine-type endopeptidase activity	21	0	2.39	1.00000
442	GO:0004312	fatty acid synthase activity	4	0	0.45	1.00000
443	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthas...	4	0	0.45	1.00000
444	GO:0004325	ferrochelatase activity	3	0	0.34	1.00000
445	GO:0004326	tetrahydrofolylpolyglutamate synthase ac...	3	0	0.34	1.00000
446	GO:0004348	glucosylceramidase activity	4	0	0.45	1.00000
447	GO:0004367	glycerol-3-phosphate dehydrogenase [NAD+...	5	0	0.57	1.00000
448	GO:0004396	hexokinase activity	6	0	0.68	1.00000
449	GO:0004402	histone acetyltransferase activity	9	0	1.02	1.00000
450	GO:0004420	hydroxymethylglutaryl-CoA reductase (NAD...	3	0	0.34	1.00000
451	GO:0004421	hydroxymethylglutaryl-CoA synthase activ...	3	0	0.34	1.00000
452	GO:0004425	indole-3-glycerol-phosphate synthase act...	3	0	0.34	1.00000
453	GO:0004435	phosphatidylinositol phospholipase C act...	4	0	0.45	1.00000
454	GO:0004448	isocitrate dehydrogenase activity	3	0	0.34	1.00000
455	GO:0004450	isocitrate dehydrogenase (NADP+) activit...	3	0	0.34	1.00000
456	GO:0004451	isocitrate lyase activity	3	0	0.34	1.00000
457	GO:0004478	methionine adenosyltransferase activity	3	0	0.34	1.00000
458	GO:0004499	N,N-dimethylaniline monooxygenase activi...	10	0	1.14	1.00000
459	GO:0004520	endodeoxyribonuclease activity	3	0	0.34	1.00000
460	GO:0004525	ribonuclease III activity	9	0	1.02	1.00000
461	GO:0004536	deoxyribonuclease activity	5	0	0.57	1.00000
462	GO:0004556	alpha-amylase activity	6	0	0.68	1.00000
463	GO:0004559	alpha-mannosidase activity	11	0	1.25	1.00000
464	GO:0004571	mannosyl-oligosaccharide 1,2-alpha-manno...	5	0	0.57	1.00000
465	GO:0004576	oligosaccharyl transferase activity	6	0	0.68	1.00000
466	GO:0004579	dolichyl-diphosphooligosaccharide-protei...	3	0	0.34	1.00000
467	GO:0004602	glutathione peroxidase activity	6	0	0.68	1.00000
468	GO:0004616	phosphogluconate dehydrogenase (decarbox...	8	0	0.91	1.00000
469	GO:0004620	phospholipase activity	6	0	0.68	1.00000
470	GO:0004629	phospholipase C activity	4	0	0.45	1.00000
471	GO:0004664	prephenate dehydratase activity	4	0	0.45	1.00000
472	GO:0004733	pyridoxamine-phosphate oxidase activity	3	0	0.34	1.00000
473	GO:0004813	alanine-tRNA ligase activity	3	0	0.34	1.00000
474	GO:0004814	arginine-tRNA ligase activity	3	0	0.34	1.00000
475	GO:0004860	protein kinase inhibitor activity	4	0	0.45	1.00000
476	GO:0004861	cyclin-dependent protein serine/threonin...	4	0	0.45	1.00000
477	GO:0004888	transmembrane signaling receptor activit...	20	0	2.27	1.00000
478	GO:0004970	ionotropic glutamate receptor activity	19	0	2.16	1.00000
479	GO:0005048	signal sequence binding	5	0	0.57	1.00000
480	GO:0005092	GDP-dissociation inhibitor activity	4	0	0.45	1.00000
481	GO:0005094	Rho GDP-dissociation inhibitor activity	4	0	0.45	1.00000
482	GO:0005096	GTPase activator activity	16	0	1.82	1.00000
483	GO:0005230	extracellular ligand-gated ion channel a...	19	0	2.16	1.00000
484	GO:0005319	lipid transporter activity	7	0	0.8	1.00000
485	GO:0005337	nucleoside transmembrane transporter act...	4	0	0.45	1.00000
486	GO:0005346	purine ribonucleotide transmembrane tran...	3	0	0.34	1.00000
487	GO:0005347	ATP transmembrane transporter activity	3	0	0.34	1.00000
488	GO:0005351	carbohydrate:proton symporter activity	7	0	0.8	1.00000
489	GO:0005381	iron ion transmembrane transporter activ...	3	0	0.34	1.00000
490	GO:0005402	carbohydrate:cation symporter activity	7	0	0.8	1.00000
491	GO:0005452	inorganic anion exchanger activity	3	0	0.34	1.00000
492	GO:0005471	ATP:ADP antiporter activity	3	0	0.34	1.00000
493	GO:0005536	glucose binding	6	0	0.68	1.00000
494	GO:0008047	enzyme activator activity	21	0	2.39	1.00000
495	GO:0008066	glutamate receptor activity	19	0	2.16	1.00000
496	GO:0008121	ubiquinol-cytochrome-c reductase activit...	6	0	0.68	1.00000
497	GO:0008131	primary amine oxidase activity	4	0	0.45	1.00000
498	GO:0008137	NADH dehydrogenase (ubiquinone) activity	8	0	0.91	1.00000
499	GO:0008146	sulfotransferase activity	4	0	0.45	1.00000
500	GO:0008176	tRNA (guanine-N7-)-methyltransferase act...	3	0	0.34	1.00000
501	GO:0008242	omega peptidase activity	4	0	0.45	1.00000
502	GO:0008318	protein prenyltransferase activity	4	0	0.45	1.00000
503	GO:0008373	sialyltransferase activity	5	0	0.57	1.00000
504	GO:0008378	galactosyltransferase activity	24	0	2.73	1.00000
505	GO:0008408	3'-5' exonuclease activity	18	0	2.05	1.00000
506	GO:0008514	organic anion transmembrane transporter ...	3	0	0.34	1.00000
507	GO:0008519	ammonium transmembrane transporter activ...	6	0	0.68	1.00000
508	GO:0008661	1-deoxy-D-xylulose-5-phosphate synthase ...	3	0	0.34	1.00000
509	GO:0008725	DNA-3-methyladenine glycosylase activity	6	0	0.68	1.00000
510	GO:0009378	four-way junction helicase activity	20	0	2.27	1.00000
511	GO:0010277	chlorophyllide a oxygenase [overall] act...	4	0	0.45	1.00000
512	GO:0010309	acireductone dioxygenase [iron(II)-requi...	3	0	0.34	1.00000
513	GO:0015018	galactosylgalactosylxylosylprotein 3-bet...	9	0	1.02	1.00000
514	GO:0015020	glucuronosyltransferase activity	10	0	1.14	1.00000
515	GO:0015095	magnesium ion transmembrane transporter ...	11	0	1.25	1.00000
516	GO:0015098	molybdate ion transmembrane transporter ...	4	0	0.45	1.00000
517	GO:0015144	carbohydrate transmembrane transporter a...	8	0	0.91	1.00000
518	GO:0015215	nucleotide transmembrane transporter act...	3	0	0.34	1.00000
519	GO:0015216	purine nucleotide transmembrane transpor...	3	0	0.34	1.00000
520	GO:0015217	ADP transmembrane transporter activity	3	0	0.34	1.00000
521	GO:0015276	ligand-gated ion channel activity	19	0	2.16	1.00000
522	GO:0015293	symporter activity	7	0	0.8	1.00000
523	GO:0015294	solute:cation symporter activity	7	0	0.8	1.00000
524	GO:0015295	solute:proton symporter activity	7	0	0.8	1.00000
525	GO:0015298	solute:cation antiporter activity	16	0	1.82	1.00000
526	GO:0015299	solute:proton antiporter activity	16	0	1.82	1.00000
527	GO:0015453	oxidoreduction-driven active transmembra...	24	0	2.73	1.00000
528	GO:0015605	organophosphate ester transmembrane tran...	3	0	0.34	1.00000
529	GO:0015923	mannosidase activity	12	0	1.36	1.00000
530	GO:0015924	mannosyl-oligosaccharide mannosidase act...	5	0	0.57	1.00000
531	GO:0015932	nucleobase-containing compound transmemb...	7	0	0.8	1.00000
532	GO:0016151	nickel cation binding	4	0	0.45	1.00000
533	GO:0016168	chlorophyll binding	4	0	0.45	1.00000
534	GO:0016298	lipase activity	8	0	0.91	1.00000
535	GO:0016307	phosphatidylinositol phosphate kinase ac...	16	0	1.82	1.00000
536	GO:0016538	cyclin-dependent protein serine/threonin...	6	0	0.68	1.00000
537	GO:0016641	oxidoreductase activity, acting on the C...	7	0	0.8	1.00000
538	GO:0016646	oxidoreductase activity, acting on the C...	5	0	0.57	1.00000
539	GO:0016675	oxidoreductase activity, acting on a hem...	9	0	1.02	1.00000
540	GO:0016703	oxidoreductase activity, acting on singl...	6	0	0.68	1.00000
541	GO:0016709	oxidoreductase activity, acting on paire...	10	0	1.14	1.00000
542	GO:0016744	transketolase or transaldolase activity	3	0	0.34	1.00000
543	GO:0016759	cellulose synthase activity	10	0	1.14	1.00000
544	GO:0016760	cellulose synthase (UDP-forming) activit...	10	0	1.14	1.00000
545	GO:0016762	xyloglucan:xyloglucosyl transferase acti...	20	0	2.27	1.00000
546	GO:0016780	phosphotransferase activity, for other s...	10	0	1.14	1.00000
547	GO:0016782	transferase activity, transferring sulph...	8	0	0.91	1.00000
548	GO:0016783	sulfurtransferase activity	4	0	0.45	1.00000
549	GO:0016796	exonuclease activity, active with either...	3	0	0.34	1.00000
550	GO:0016833	oxo-acid-lyase activity	6	0	0.68	1.00000
551	GO:0016849	phosphorus-oxygen lyase activity	5	0	0.57	1.00000
552	GO:0016854	racemase and epimerase activity	5	0	0.57	1.00000
553	GO:0016855	racemase and epimerase activity, acting ...	3	0	0.34	1.00000
554	GO:0016864	intramolecular oxidoreductase activity, ...	3	0	0.34	1.00000
555	GO:0016886	ligase activity, forming phosphoric este...	3	0	0.34	1.00000
556	GO:0016888	endodeoxyribonuclease activity, producin...	3	0	0.34	1.00000
557	GO:0016901	oxidoreductase activity, acting on the C...	3	0	0.34	1.00000
558	GO:0016992	lipoate synthase activity	4	0	0.45	1.00000
559	GO:0017069	snRNA binding	7	0	0.8	1.00000
560	GO:0017089	glycolipid transfer activity	6	0	0.68	1.00000
561	GO:0017150	tRNA dihydrouridine synthase activity	3	0	0.34	1.00000
562	GO:0017176	phosphatidylinositol N-acetylglucosaminy...	4	0	0.45	1.00000
563	GO:0019207	kinase regulator activity	9	0	1.02	1.00000
564	GO:0019208	phosphatase regulator activity	3	0	0.34	1.00000
565	GO:0019210	kinase inhibitor activity	4	0	0.45	1.00000
566	GO:0019789	SUMO transferase activity	3	0	0.34	1.00000
567	GO:0019829	ATPase-coupled cation transmembrane tran...	10	0	1.14	1.00000
568	GO:0019887	protein kinase regulator activity	9	0	1.02	1.00000
569	GO:0019899	enzyme binding	21	0	2.39	1.00000
570	GO:0019900	kinase binding	13	0	1.48	1.00000
571	GO:0019901	protein kinase binding	13	0	1.48	1.00000
572	GO:0019904	protein domain specific binding	10	0	1.14	1.00000
573	GO:0022824	transmitter-gated ion channel activity	19	0	2.16	1.00000
574	GO:0022834	ligand-gated channel activity	19	0	2.16	1.00000
575	GO:0022835	transmitter-gated channel activity	19	0	2.16	1.00000
576	GO:0030274	LIM domain binding	4	0	0.45	1.00000
577	GO:0030291	protein serine/threonine kinase inhibito...	4	0	0.45	1.00000
578	GO:0030337	DNA polymerase processivity factor activ...	4	0	0.45	1.00000
579	GO:0030594	neurotransmitter receptor activity	19	0	2.16	1.00000
580	GO:0030597	RNA glycosylase activity	3	0	0.34	1.00000
581	GO:0030598	rRNA N-glycosylase activity	3	0	0.34	1.00000
582	GO:0030599	pectinesterase activity	10	0	1.14	1.00000
583	GO:0030695	GTPase regulator activity	20	0	2.27	1.00000
584	GO:0030983	mismatched DNA binding	11	0	1.25	1.00000
585	GO:0031072	heat shock protein binding	9	0	1.02	1.00000
586	GO:0031625	ubiquitin protein ligase binding	8	0	0.91	1.00000
587	GO:0031683	G-protein beta/gamma-subunit complex bin...	4	0	0.45	1.00000
588	GO:0032296	double-stranded RNA-specific ribonucleas...	9	0	1.02	1.00000
589	GO:0033743	peptide-methionine (R)-S-oxide reductase...	3	0	0.34	1.00000
590	GO:0033897	ribonuclease T2 activity	4	0	0.45	1.00000
591	GO:0033926	glycopeptide alpha-N-acetylgalactosamini...	7	0	0.8	1.00000
592	GO:0034212	peptide N-acetyltransferase activity	9	0	1.02	1.00000
593	GO:0035091	phosphatidylinositol binding	9	0	1.02	1.00000
594	GO:0036361	racemase activity, acting on amino acids...	3	0	0.34	1.00000
595	GO:0038023	signaling receptor activity	21	0	2.39	1.00000
596	GO:0042162	telomeric DNA binding	5	0	0.57	1.00000
597	GO:0042277	peptide binding	5	0	0.57	1.00000
598	GO:0042625	ATPase-coupled ion transmembrane transpo...	10	0	1.14	1.00000
599	GO:0043047	single-stranded telomeric DNA binding	3	0	0.34	1.00000
600	GO:0043733	DNA-3-methylbase glycosylase activity	6	0	0.68	1.00000
601	GO:0044389	ubiquitin-like protein ligase binding	8	0	0.91	1.00000
602	GO:0044769	ATPase activity, coupled to transmembran...	10	0	1.14	1.00000
603	GO:0045735	nutrient reservoir activity	3	0	0.34	1.00000
604	GO:0046556	alpha-L-arabinofuranosidase activity	6	0	0.68	1.00000
605	GO:0046912	acyltransferase activity, acyl groups co...	9	0	1.02	1.00000
606	GO:0046923	ER retention sequence binding	4	0	0.45	1.00000
607	GO:0046961	proton-transporting ATPase activity, rot...	10	0	1.14	1.00000
608	GO:0047262	polygalacturonate 4-alpha-galacturonosyl...	18	0	2.05	1.00000
609	GO:0047325	inositol tetrakisphosphate 1-kinase acti...	6	0	0.68	1.00000
610	GO:0047750	cholestenol delta-isomerase activity	4	0	0.45	1.00000
611	GO:0047952	glycerol-3-phosphate dehydrogenase [NAD(...	5	0	0.57	1.00000
612	GO:0048029	monosaccharide binding	6	0	0.68	1.00000
613	GO:0048038	quinone binding	7	0	0.8	1.00000
614	GO:0050136	NADH dehydrogenase (quinone) activity	8	0	0.91	1.00000
615	GO:0050145	nucleoside monophosphate kinase activity	4	0	0.45	1.00000
616	GO:0050307	sucrose-phosphate phosphatase activity	3	0	0.34	1.00000
617	GO:0050664	oxidoreductase activity, acting on NAD(P...	8	0	0.91	1.00000
618	GO:0051537	2 iron, 2 sulfur cluster binding	9	0	1.02	1.00000
619	GO:0051765	inositol tetrakisphosphate kinase activi...	6	0	0.68	1.00000
620	GO:0051766	inositol trisphosphate kinase activity	7	0	0.8	1.00000
621	GO:0051861	glycolipid binding	6	0	0.68	1.00000
622	GO:0052689	carboxylic ester hydrolase activity	26	0	2.96	1.00000
623	GO:0052725	inositol-1,3,4-trisphosphate 6-kinase ac...	6	0	0.68	1.00000
624	GO:0052726	inositol-1,3,4-trisphosphate 5-kinase ac...	6	0	0.68	1.00000
625	GO:0060089	molecular transducer activity	21	0	2.39	1.00000
626	GO:0060589	nucleoside-triphosphatase regulator acti...	20	0	2.27	1.00000
627	GO:0061733	peptide-lysine-N-acetyltransferase activ...	9	0	1.02	1.00000
628	GO:0070003	threonine-type peptidase activity	21	0	2.39	1.00000
629	GO:0070569	uridylyltransferase activity	8	0	0.91	1.00000
630	GO:0080048	GDP-D-glucose phosphorylase activity	3	0	0.34	1.00000
631	GO:0098847	sequence-specific single stranded DNA bi...	3	0	0.34	1.00000
632	GO:0106413	dihydrouridine synthase activity	3	0	0.34	1.00000
633	GO:0120013	lipid transfer activity	6	0	0.68	1.00000
634	GO:0140103	catalytic activity, acting on a glycopro...	11	0	1.25	1.00000
635	GO:1901505	carbohydrate derivative transmembrane tr...	7	0	0.8	1.00000
636	GO:2001070	starch binding	6	0	0.68	1.00000
